,name,critic_score,critic_count,user_score,user_count
601,Left 4 Dead 2,89.0,76.0,8.6,681.0
602,Left 4 Dead 2,89.0,76.0,8.6,681.0
603,The Witcher 3: Wild Hunt,92.0,79.0,9.2,10179.0
604,The Witcher 3: Wild Hunt,92.0,79.0,9.2,10179.0
605,The Witcher 3: Wild Hunt,92.0,79.0,9.2,10179.0
607,Batman: Arkham Knight,87.0,89.0,7.6,2679.0
608,Batman: Arkham Knight,87.0,89.0,7.6,2679.0
609,Batman: Arkham Knight,87.0,89.0,7.6,2679.0
610,The Legend of Zelda: Skyward Sword,93.0,81.0,8,1958.0
611,Fallout 3,90.0,57.0,8,910.0
612,Fallout 3,90.0,57.0,8,910.0
613,Fallout 3,90.0,57.0,8,910.0
614,Professor Layton and the Diabolical Box,84.0,65.0,8.8,72.0
616,EA Sports Active,81.0,27.0,8.7,39.0
617,Tony Hawk's Underground,90.0,38.0,8.7,121.0
618,Tony Hawk's Underground,90.0,38.0,8.7,121.0
619,Tony Hawk's Underground,90.0,38.0,8.7,121.0
620,Tony Hawk's Underground,90.0,38.0,8.7,121.0
621,Monster Hunter 4 Ultimate,86.0,80.0,8.7,348.0
622,The Elder Scrolls V: Skyrim,94.0,32.0,8.1,9073.0
623,The Elder Scrolls V: Skyrim,94.0,32.0,8.1,9073.0
624,The Elder Scrolls V: Skyrim,94.0,32.0,8.1,9073.0
625,The Elder Scrolls V: Skyrim,94.0,32.0,8.1,9073.0
626,NBA 2K16,87.0,51.0,6.7,364.0
627,NBA 2K16,87.0,51.0,6.7,364.0
628,Tekken 5,88.0,62.0,8.6,229.0
630,MotorStorm,84.0,9.0,7.4,220.0
632,World Soccer Winning Eleven 8 International,91.0,26.0,9.1,38.0
633,World Soccer Winning Eleven 8 International,91.0,26.0,9.1,38.0
634,World Soccer Winning Eleven 8 International,91.0,26.0,9.1,38.0
635,Sports Champions,76.0,64.0,7.9,104.0
638,Call of Duty: Ghosts,78.0,49.0,3.7,1564.0
639,Call of Duty: Ghosts,78.0,49.0,3.7,1564.0
640,Call of Duty: Ghosts,78.0,49.0,3.7,1564.0
641,Call of Duty: Ghosts,78.0,49.0,3.7,1564.0
642,Call of Duty: Ghosts,78.0,49.0,3.7,1564.0
643,Flash Focus: Vision Training in Minutes a Day,59.0,22.0,4,4.0
644,Tom Clancy's The Division,80.0,64.0,7,2219.0
645,Tom Clancy's The Division,80.0,64.0,7,2219.0
646,Tom Clancy's The Division,80.0,64.0,7,2219.0
647,Big Brain Academy: Wii Degree,68.0,33.0,6.9,39.0
650,LEGO Indiana Jones: The Original Adventures,77.0,60.0,7.5,66.0
651,LEGO Indiana Jones: The Original Adventures,77.0,60.0,7.5,66.0
652,LEGO Indiana Jones: The Original Adventures,77.0,60.0,7.5,66.0
653,LEGO Indiana Jones: The Original Adventures,77.0,60.0,7.5,66.0
654,LEGO Indiana Jones: The Original Adventures,77.0,60.0,7.5,66.0
655,LEGO Indiana Jones: The Original Adventures,77.0,60.0,7.5,66.0
656,The Sims: Unleashed,79.0,21.0,8,29.0
659,Harry Potter and the Sorcerer's Stone,64.0,11.0,7.5,41.0
660,Harry Potter and the Sorcerer's Stone,64.0,11.0,7.5,41.0
661,Harry Potter and the Sorcerer's Stone,64.0,11.0,7.5,41.0
662,Harry Potter and the Sorcerer's Stone,64.0,11.0,7.5,41.0
663,Harry Potter and the Sorcerer's Stone,64.0,11.0,7.5,41.0
664,Harry Potter and the Sorcerer's Stone,64.0,11.0,7.5,41.0
671,Super Paper Mario,85.0,56.0,7.9,417.0
672,Spyro: Year of the Dragon,91.0,15.0,8.8,207.0
673,Assassin's Creed IV: Black Flag,88.0,36.0,8.1,840.0
674,Assassin's Creed IV: Black Flag,88.0,36.0,8.1,840.0
675,Assassin's Creed IV: Black Flag,88.0,36.0,8.1,840.0
676,Assassin's Creed IV: Black Flag,88.0,36.0,8.1,840.0
677,FIFA Soccer 2005,81.0,27.0,7.6,56.0
678,FIFA Soccer 2005,81.0,27.0,7.6,56.0
679,FIFA Soccer 2005,81.0,27.0,7.6,56.0
680,FIFA Soccer 2005,81.0,27.0,7.6,56.0
683,Tony Hawk's Pro Skater 4,94.0,27.0,8.5,128.0
684,Tony Hawk's Pro Skater 4,94.0,27.0,8.5,128.0
685,Tony Hawk's Pro Skater 4,94.0,27.0,8.5,128.0
686,Tony Hawk's Pro Skater 4,94.0,27.0,8.5,128.0
687,Tony Hawk's Pro Skater 4,94.0,27.0,8.5,128.0
689,MySims,67.0,15.0,7.3,13.0
690,MySims,67.0,15.0,7.3,13.0
691,MySims,67.0,15.0,7.3,13.0
692,Midnight Club 3: DUB Edition,74.0,34.0,8.4,31.0
693,Midnight Club 3: DUB Edition,74.0,34.0,8.4,31.0
694,Midnight Club 3: DUB Edition,74.0,34.0,8.4,31.0
697,SOCOM: U.S. Navy SEALs,82.0,42.0,7.9,82.0
698,Jak and Daxter: The Precursor Legacy,90.0,35.0,8.7,312.0
700,Pro Evolution Soccer 2008,82.0,10.0,7.9,38.0
701,Pro Evolution Soccer 2008,82.0,10.0,7.9,38.0
702,Pro Evolution Soccer 2008,82.0,10.0,7.9,38.0
703,Pro Evolution Soccer 2008,82.0,10.0,7.9,38.0
704,Pro Evolution Soccer 2008,82.0,10.0,7.9,38.0
705,Pro Evolution Soccer 2008,82.0,10.0,7.9,38.0
706,Resident Evil 4,96.0,38.0,8.9,1013.0
707,Resident Evil 4,96.0,38.0,8.9,1013.0
708,Resident Evil 4,96.0,38.0,8.9,1013.0
709,Resident Evil 4,96.0,38.0,8.9,1013.0
710,Resident Evil 4,96.0,38.0,8.9,1013.0
711,Resident Evil 4,96.0,38.0,8.9,1013.0
713,FIFA Soccer 10,91.0,56.0,7.6,203.0
714,FIFA Soccer 10,91.0,56.0,7.6,203.0
715,FIFA Soccer 10,91.0,56.0,7.6,203.0
716,FIFA Soccer 10,91.0,56.0,7.6,203.0
717,FIFA Soccer 10,91.0,56.0,7.6,203.0
718,Star Wars: Battlefront,82.0,36.0,8.7,142.0
719,Star Wars: Battlefront,82.0,36.0,8.7,142.0
721,The Simpsons: Road Rage,64.0,23.0,7.7,32.0
722,Luigi's Mansion,78.0,34.0,8.5,161.0
723,Luigi's Mansion,78.0,34.0,8.5,161.0
724,Battlefield 4,85.0,18.0,6.9,1580.0
725,Battlefield 4,85.0,18.0,6.9,1580.0
726,Battlefield 4,85.0,18.0,6.9,1580.0
727,Battlefield 4,85.0,18.0,6.9,1580.0
728,Star Wars: Battlefront II,84.0,30.0,9,268.0
729,Star Wars: Battlefront II,84.0,30.0,9,268.0
732,Cooking Mama 2: Dinner With Friends,70.0,39.0,8,9.0
735,Grand Theft Auto: Liberty City Stories,78.0,49.0,7.8,112.0
736,Grand Theft Auto: Liberty City Stories,78.0,49.0,7.8,112.0
737,The Getaway,72.0,49.0,6.8,88.0
739,James Bond 007: Agent Under Fire,72.0,27.0,7.9,48.0
740,James Bond 007: Agent Under Fire,72.0,27.0,7.9,48.0
741,James Bond 007: Agent Under Fire,72.0,27.0,7.9,48.0
744,FIFA Soccer 11,88.0,66.0,7.5,155.0
745,FIFA Soccer 11,88.0,66.0,7.5,155.0
746,FIFA Soccer 11,88.0,66.0,7.5,155.0
747,FIFA Soccer 11,88.0,66.0,7.5,155.0
749,Left 4 Dead,89.0,67.0,7.9,1309.0
750,Left 4 Dead,89.0,67.0,7.9,1309.0
754,Resident Evil 5,83.0,91.0,7.5,523.0
755,Resident Evil 5,83.0,91.0,7.5,523.0
756,Resident Evil 5,83.0,91.0,7.5,523.0
757,Resident Evil 5,83.0,91.0,7.5,523.0
758,Resident Evil 5,83.0,91.0,7.5,523.0
759,Resident Evil 5,83.0,91.0,7.5,523.0
760,Assassin's Creed: Brotherhood,89.0,81.0,8.3,693.0
761,Assassin's Creed: Brotherhood,89.0,81.0,8.3,693.0
762,Assassin's Creed: Brotherhood,89.0,81.0,8.3,693.0
767,Battlefield 4,80.0,14.0,5.8,579.0
768,Battlefield 4,80.0,14.0,5.8,579.0
769,Battlefield 4,80.0,14.0,5.8,579.0
770,Battlefield 4,80.0,14.0,5.8,579.0
771,Batman: Arkham Asylum,92.0,78.0,8.7,1080.0
772,Batman: Arkham Asylum,92.0,78.0,8.7,1080.0
773,Batman: Arkham Asylum,92.0,78.0,8.7,1080.0
774,Battlefield 4,79.0,21.0,5.6,542.0
775,Battlefield 4,79.0,21.0,5.6,542.0
776,Battlefield 4,79.0,21.0,5.6,542.0
777,Battlefield 4,79.0,21.0,5.6,542.0
778,Battlefield: Bad Company 2,88.0,75.0,8.6,869.0
779,Battlefield: Bad Company 2,88.0,75.0,8.6,869.0
780,Battlefield: Bad Company 2,88.0,75.0,8.6,869.0
783,Guitar Hero: On Tour,71.0,70.0,8.8,29.0
784,Clubhouse Games,83.0,30.0,8.4,28.0
786,Borderlands,84.0,83.0,8.2,715.0
787,Borderlands,84.0,83.0,8.2,715.0
788,Borderlands,84.0,83.0,8.2,715.0
789,Tekken 4,79.0,23.0,8.3,126.0
791,Grand Theft Auto 2,70.0,15.0,8,67.0
792,Metal Gear Solid V: The Phantom Pain,93.0,86.0,8.2,3943.0
793,Metal Gear Solid V: The Phantom Pain,93.0,86.0,8.2,3943.0
794,Metal Gear Solid V: The Phantom Pain,93.0,86.0,8.2,3943.0
795,Spider-Man 2,80.0,50.0,8.9,106.0
796,Spider-Man 2,80.0,50.0,8.9,106.0
797,Spider-Man 2,80.0,50.0,8.9,106.0
798,Spider-Man 2,80.0,50.0,8.9,106.0
799,Spider-Man 2,80.0,50.0,8.9,106.0
800,Spider-Man 2,80.0,50.0,8.9,106.0
802,FIFA Soccer 2003,88.0,15.0,6.7,35.0
803,FIFA Soccer 2003,88.0,15.0,6.7,35.0
804,FIFA Soccer 2003,88.0,15.0,6.7,35.0
805,FIFA Soccer 2003,88.0,15.0,6.7,35.0
806,LittleBigPlanet 2,91.0,86.0,8.4,657.0
807,Crash Bash,68.0,12.0,8.2,99.0
808,Assassin's Creed Syndicate,76.0,86.0,6.8,1319.0
809,Assassin's Creed Syndicate,76.0,86.0,6.8,1319.0
810,Assassin's Creed Syndicate,76.0,86.0,6.8,1319.0
811,LEGO Batman: The Videogame,76.0,49.0,7.9,75.0
812,LEGO Batman: The Videogame,76.0,49.0,7.9,75.0
813,LEGO Batman: The Videogame,76.0,49.0,7.9,75.0
814,LEGO Batman: The Videogame,76.0,49.0,7.9,75.0
815,LEGO Batman: The Videogame,76.0,49.0,7.9,75.0
816,LEGO Batman: The Videogame,76.0,49.0,7.9,75.0
817,Destiny,75.0,11.0,5.5,1735.0
818,Destiny,75.0,11.0,5.5,1735.0
821,Far Cry 3,90.0,32.0,8.5,1041.0
822,Far Cry 3,90.0,32.0,8.5,1041.0
823,Far Cry 3,90.0,32.0,8.5,1041.0
830,Star Wars Episode III: Revenge of the Sith,60.0,34.0,7.2,82.0
831,Star Wars Episode III: Revenge of the Sith,60.0,34.0,7.2,82.0
832,Star Wars Episode III: Revenge of the Sith,60.0,34.0,7.2,82.0
833,Star Wars Episode III: Revenge of the Sith,60.0,34.0,7.2,82.0
834,The Legend of Zelda: Spirit Tracks,87.0,75.0,7.8,228.0
835,Max Payne,80.0,21.0,8.5,86.0
836,Max Payne,80.0,21.0,8.5,86.0
837,Max Payne,80.0,21.0,8.5,86.0
838,Max Payne,80.0,21.0,8.5,86.0
839,Assassin's Creed IV: Black Flag,86.0,35.0,7.9,701.0
840,Assassin's Creed IV: Black Flag,86.0,35.0,7.9,701.0
841,Assassin's Creed IV: Black Flag,86.0,35.0,7.9,701.0
842,Assassin's Creed IV: Black Flag,86.0,35.0,7.9,701.0
843,The Lord of the Rings: The Return of the King,85.0,31.0,8.7,105.0
844,The Lord of the Rings: The Return of the King,85.0,31.0,8.7,105.0
845,The Lord of the Rings: The Return of the King,85.0,31.0,8.7,105.0
846,The Lord of the Rings: The Return of the King,85.0,31.0,8.7,105.0
847,The Lord of the Rings: The Return of the King,85.0,31.0,8.7,105.0
849,Gears of War: Ultimate Edition,82.0,74.0,7.5,563.0
850,True Crime: Streets of LA,77.0,39.0,8,94.0
851,True Crime: Streets of LA,77.0,39.0,8,94.0
852,True Crime: Streets of LA,77.0,39.0,8,94.0
853,True Crime: Streets of LA,77.0,39.0,8,94.0
854,Professor Layton and the Unwound Future,86.0,62.0,9.2,111.0
856,FIFA 16,84.0,45.0,4.4,459.0
857,FIFA 16,84.0,45.0,4.4,459.0
858,FIFA 16,84.0,45.0,4.4,459.0
859,Wii Music,63.0,43.0,4.6,116.0
861,Madden NFL 16,83.0,37.0,5.9,180.0
862,Madden NFL 16,83.0,37.0,5.9,180.0
863,Gran Turismo 6,81.0,81.0,7.7,758.0
864,Halo: The Master Chief Collection,85.0,69.0,7.2,1267.0
866,Super Mario Maker,88.0,85.0,8.7,691.0
871,God of War: Chains of Olympus,91.0,79.0,8.6,565.0
872,Enter the Matrix,62.0,30.0,8.1,137.0
873,Enter the Matrix,62.0,30.0,8.1,137.0
874,Enter the Matrix,62.0,30.0,8.1,137.0
875,Enter the Matrix,62.0,30.0,8.1,137.0
876,Crisis Core: Final Fantasy VII,83.0,67.0,8,463.0
877,Dance Central,82.0,63.0,7.6,85.0
878,L.A. Noire,89.0,78.0,7.7,1010.0
879,L.A. Noire,89.0,78.0,7.7,1010.0
880,L.A. Noire,89.0,78.0,7.7,1010.0
881,L.A. Noire,89.0,78.0,7.7,1010.0
882,L.A. Noire,89.0,78.0,7.7,1010.0
883,Ace Combat 04: Shattered Skies,89.0,22.0,9.1,95.0
884,Animal Crossing,87.0,42.0,8.9,137.0
885,FIFA Soccer 08,83.0,12.0,6.5,36.0
886,FIFA Soccer 08,83.0,12.0,6.5,36.0
887,FIFA Soccer 08,83.0,12.0,6.5,36.0
888,FIFA Soccer 08,83.0,12.0,6.5,36.0
889,FIFA Soccer 08,83.0,12.0,6.5,36.0
890,FIFA Soccer 08,83.0,12.0,6.5,36.0
892,Spider-Man,87.0,19.0,9,107.0
893,Spider-Man,87.0,19.0,9,107.0
894,Spider-Man,87.0,19.0,9,107.0
895,Spider-Man,87.0,19.0,9,107.0
896,Mario Party 9,73.0,45.0,6.8,155.0
899,Sonic Rush,82.0,43.0,8.5,101.0
901,Rhythm Heaven,83.0,48.0,9,63.0
902,Fallout: New Vegas,82.0,57.0,7.8,492.0
903,Fallout: New Vegas,82.0,57.0,7.8,492.0
904,Fallout: New Vegas,82.0,57.0,7.8,492.0
905,Personal Trainer: Cooking,81.0,12.0,7.8,10.0
906,The Elder Scrolls IV: Oblivion,93.0,45.0,8,604.0
907,The Elder Scrolls IV: Oblivion,93.0,45.0,8,604.0
908,The Elder Scrolls IV: Oblivion,93.0,45.0,8,604.0
909,The Legend of Zelda: A Link Between Worlds,91.0,81.0,8.9,1057.0
910,Resident Evil 6,74.0,34.0,5.4,1304.0
911,Resident Evil 6,74.0,34.0,5.4,1304.0
912,Resident Evil 6,74.0,34.0,5.4,1304.0
913,Resident Evil 6,74.0,34.0,5.4,1304.0
914,Resident Evil 6,74.0,34.0,5.4,1304.0
915,Resident Evil 6,74.0,34.0,5.4,1304.0
916,Mass Effect 2,96.0,98.0,8.9,3143.0
917,Mass Effect 2,96.0,98.0,8.9,3143.0
918,Mass Effect 2,96.0,98.0,8.9,3143.0
919,Dragon Ball Z: Budokai,67.0,28.0,7.9,71.0
920,Dragon Ball Z: Budokai,67.0,28.0,7.9,71.0
921,Madden NFL 2002,94.0,23.0,7.9,46.0
922,Madden NFL 2002,94.0,23.0,7.9,46.0
923,Madden NFL 2002,94.0,23.0,7.9,46.0
924,Madden NFL 2002,94.0,23.0,7.9,46.0
925,Madden NFL 2002,94.0,23.0,7.9,46.0
928,The Sims: Vacation,75.0,18.0,7.8,22.0
935,Animal Crossing: Happy Home Designer,66.0,60.0,6.9,106.0
936,The Sims 4,70.0,74.0,3.9,2057.0
937,The Sims 4,70.0,74.0,3.9,2057.0
938,The Sims 4,70.0,74.0,3.9,2057.0
939,Borderlands 2,89.0,59.0,8.2,892.0
940,Borderlands 2,89.0,59.0,8.2,892.0
941,Borderlands 2,89.0,59.0,8.2,892.0
942,Borderlands 2,89.0,59.0,8.2,892.0
943,LEGO Batman: The Videogame,72.0,16.0,8,16.0
944,LEGO Batman: The Videogame,72.0,16.0,8,16.0
945,LEGO Batman: The Videogame,72.0,16.0,8,16.0
946,LEGO Batman: The Videogame,72.0,16.0,8,16.0
947,LEGO Batman: The Videogame,72.0,16.0,8,16.0
948,LEGO Batman: The Videogame,72.0,16.0,8,16.0
949,Kung Fu Panda,75.0,42.0,7.4,32.0
950,Kung Fu Panda,75.0,42.0,7.4,32.0
951,Mass Effect 3,93.0,74.0,5.8,3725.0
952,Mass Effect 3,93.0,74.0,5.8,3725.0
953,Mass Effect 3,93.0,74.0,5.8,3725.0
954,Heavy Rain,87.0,107.0,7.7,2759.0
955,Heavy Rain,87.0,107.0,7.7,2759.0
956,Heavy Rain,87.0,107.0,7.7,2759.0
958,Saints Row 2,81.0,75.0,8.1,307.0
959,Saints Row 2,81.0,75.0,8.1,307.0
960,Saints Row 2,81.0,75.0,8.1,307.0
961,Tom Clancy's Splinter Cell,93.0,46.0,8.5,121.0
962,Tom Clancy's Splinter Cell,93.0,46.0,8.5,121.0
963,Tom Clancy's Splinter Cell,93.0,46.0,8.5,121.0
964,Tom Clancy's Splinter Cell,93.0,46.0,8.5,121.0
965,Tom Clancy's Splinter Cell,93.0,46.0,8.5,121.0
968,FIFA 14,87.0,26.0,6.3,616.0
969,FIFA 14,87.0,26.0,6.3,616.0
970,FIFA 14,87.0,26.0,6.3,616.0
971,FIFA 14,87.0,26.0,6.3,616.0
972,Killzone 2,91.0,94.0,8.1,1505.0
973,Far Cry 3,91.0,39.0,8.6,1247.0
974,Far Cry 3,91.0,39.0,8.6,1247.0
975,Far Cry 3,91.0,39.0,8.6,1247.0
977,NBA 2K13,88.0,41.0,7.2,131.0
978,NBA 2K13,88.0,41.0,7.2,131.0
979,NBA 2K13,88.0,41.0,7.2,131.0
980,Dragon Ball Z: Budokai Tenkaichi 3,73.0,24.0,9.2,173.0
981,Dragon Ball Z: Budokai Tenkaichi 3,73.0,24.0,9.2,173.0
985,World Soccer Winning Eleven 6 International,93.0,24.0,9.1,65.0
986,Devil May Cry,94.0,37.0,8.5,466.0
987,Devil May Cry,94.0,37.0,8.5,466.0
988,Star Wars: The Old Republic,85.0,73.0,5.9,2748.0
990,Sonic Heroes,64.0,29.0,7.8,94.0
991,Sonic Heroes,64.0,29.0,7.8,94.0
992,Sonic Heroes,64.0,29.0,7.8,94.0
993,Sonic Heroes,64.0,29.0,7.8,94.0
994,Hitman 2: Silent Assassin,85.0,19.0,7.8,78.0
995,Hitman 2: Silent Assassin,85.0,19.0,7.8,78.0
996,Hitman 2: Silent Assassin,85.0,19.0,7.8,78.0
997,Hitman 2: Silent Assassin,85.0,19.0,7.8,78.0
998,Titanfall,86.0,68.0,6.4,2658.0
999,Titanfall,86.0,68.0,6.4,2658.0
1000,Titanfall,86.0,68.0,6.4,2658.0
1001,Battlefield: Bad Company 2,88.0,59.0,8.5,572.0
1002,Battlefield: Bad Company 2,88.0,59.0,8.5,572.0
1003,Battlefield: Bad Company 2,88.0,59.0,8.5,572.0
1005,SOCOM II: U.S. Navy SEALs,87.0,42.0,9,93.0
1007,Pac-Man Collection,79.0,13.0,7.8,4.0
1008,Street Fighter IV,93.0,77.0,7.3,292.0
1009,Street Fighter IV,93.0,77.0,7.3,292.0
1010,Street Fighter IV,93.0,77.0,7.3,292.0
1012,Kirby Super Star Ultra,76.0,40.0,8.8,76.0
1013,Call of Duty: Ghosts,78.0,7.0,4.3,700.0
1014,Call of Duty: Ghosts,78.0,7.0,4.3,700.0
1015,Call of Duty: Ghosts,78.0,7.0,4.3,700.0
1016,Call of Duty: Ghosts,78.0,7.0,4.3,700.0
1017,Call of Duty: Ghosts,78.0,7.0,4.3,700.0
1022,Mass Effect,91.0,74.0,8.7,1692.0
1023,Mass Effect,91.0,74.0,8.7,1692.0
1024,Sonic Mega Collection Plus,73.0,21.0,8.6,30.0
1025,Sonic Mega Collection Plus,73.0,21.0,8.6,30.0
1026,World Soccer Winning Eleven 7 International,93.0,28.0,9,45.0
1027,World Soccer Winning Eleven 7 International,93.0,28.0,9,45.0
1028,Sega Superstars Tennis,67.0,45.0,6.8,18.0
1029,Sega Superstars Tennis,67.0,45.0,6.8,18.0
1030,Sega Superstars Tennis,67.0,45.0,6.8,18.0
1031,Sega Superstars Tennis,67.0,45.0,6.8,18.0
1032,Sega Superstars Tennis,67.0,45.0,6.8,18.0
1033,Hot Shots Golf 3,85.0,30.0,8.9,16.0
1034,Cooking Mama: Cook Off,61.0,37.0,5.3,23.0
1035,Call of Duty: Finest Hour,76.0,49.0,7.7,69.0
1036,Call of Duty: Finest Hour,76.0,49.0,7.7,69.0
1037,Call of Duty: Finest Hour,76.0,49.0,7.7,69.0
1038,WarioWare: Smooth Moves,83.0,61.0,7.4,179.0
1042,Madden NFL 13,81.0,36.0,5.8,179.0
1043,Madden NFL 13,81.0,36.0,5.8,179.0
1044,Madden NFL 13,81.0,36.0,5.8,179.0
1045,The Elder Scrolls III: Morrowind,87.0,34.0,8.7,111.0
1046,The Elder Scrolls III: Morrowind,87.0,34.0,8.7,111.0
1047,Assassin's Creed IV: Black Flag,83.0,29.0,7.8,1530.0
1048,Assassin's Creed IV: Black Flag,83.0,29.0,7.8,1530.0
1049,Assassin's Creed IV: Black Flag,83.0,29.0,7.8,1530.0
1050,Assassin's Creed IV: Black Flag,83.0,29.0,7.8,1530.0
1054,Mortal Kombat,84.0,60.0,8.4,494.0
1055,Mortal Kombat,84.0,60.0,8.4,494.0
1056,Mortal Kombat,84.0,60.0,8.4,494.0
1057,Madden NFL 10,85.0,58.0,6.1,90.0
1058,Madden NFL 10,85.0,58.0,6.1,90.0
1059,Madden NFL 10,85.0,58.0,6.1,90.0
1061,BioShock,96.0,88.0,8.9,2249.0
1062,BioShock,96.0,88.0,8.9,2249.0
1063,BioShock,96.0,88.0,8.9,2249.0
1064,Metroid Prime,97.0,70.0,9.3,747.0
1065,Assassin's Creed: Brotherhood,90.0,59.0,8.2,791.0
1066,Assassin's Creed: Brotherhood,90.0,59.0,8.2,791.0
1067,Assassin's Creed: Brotherhood,90.0,59.0,8.2,791.0
1072,Medal of Honor,75.0,56.0,7.5,286.0
1073,Medal of Honor,75.0,56.0,7.5,286.0
1074,Medal of Honor,75.0,56.0,7.5,286.0
1075,Medal of Honor,75.0,56.0,7.5,286.0
1087,NBA Street,89.0,22.0,8.6,39.0
1088,NBA Street,89.0,22.0,8.6,39.0
1089,Jak II,87.0,47.0,8.2,241.0
1091,Need for Speed: Hot Pursuit,89.0,59.0,7.2,301.0
1092,Need for Speed: Hot Pursuit,89.0,59.0,7.2,301.0
1093,Need for Speed: Hot Pursuit,89.0,59.0,7.2,301.0
1094,Need for Speed: Hot Pursuit,89.0,59.0,7.2,301.0
1095,Skylanders: Spyro's Adventure,81.0,11.0,5.6,31.0
1096,Skylanders: Spyro's Adventure,81.0,11.0,5.6,31.0
1097,Skylanders: Spyro's Adventure,81.0,11.0,5.6,31.0
1098,Skylanders: Spyro's Adventure,81.0,11.0,5.6,31.0
1099,Battlefield 3,89.0,61.0,7.5,4926.0
1100,Battlefield 3,89.0,61.0,7.5,4926.0
1101,Battlefield 3,89.0,61.0,7.5,4926.0
1102,Mortal Kombat X,83.0,81.0,7.7,836.0
1103,Mortal Kombat X,83.0,81.0,7.7,836.0
1104,Mortal Kombat X,83.0,81.0,7.7,836.0
1105,The Sims,83.0,33.0,7.7,46.0
1106,The Sims,83.0,33.0,7.7,46.0
1107,The Sims,83.0,33.0,7.7,46.0
1108,The Sims,83.0,33.0,7.7,46.0
1109,Killzone 3,84.0,85.0,7.9,942.0
1110,Star Wars: The Force Unleashed,73.0,74.0,6.7,389.0
1111,Star Wars: The Force Unleashed,73.0,74.0,6.7,389.0
1112,Star Wars: The Force Unleashed,73.0,74.0,6.7,389.0
1113,Star Wars: The Force Unleashed,73.0,74.0,6.7,389.0
1114,Star Wars: The Force Unleashed,73.0,74.0,6.7,389.0
1115,Star Wars: The Force Unleashed,73.0,74.0,6.7,389.0
1118,Yoshi's Island DS,81.0,42.0,7.4,67.0
1119,Saints Row: The Third,84.0,70.0,7.6,490.0
1120,Saints Row: The Third,84.0,70.0,7.6,490.0
1121,Saints Row: The Third,84.0,70.0,7.6,490.0
1124,Tekken 6,79.0,63.0,7.4,211.0
1125,Tekken 6,79.0,63.0,7.4,211.0
1126,Tekken 6,79.0,63.0,7.4,211.0
1129,Sonic and the Secret Rings,69.0,44.0,6.6,174.0
1133,The Legend of Zelda: A Link to the Past,95.0,30.0,9.1,314.0
1134,Onimusha: Warlords,86.0,23.0,8.2,56.0
1135,Onimusha: Warlords,86.0,23.0,8.2,56.0
1136,Onimusha: Warlords,86.0,23.0,8.2,56.0
1137,Onimusha: Warlords,86.0,23.0,8.2,56.0
1138,Onimusha: Warlords,86.0,23.0,8.2,56.0
1140,L.A. Noire,89.0,83.0,7.8,893.0
1141,L.A. Noire,89.0,83.0,7.8,893.0
1142,L.A. Noire,89.0,83.0,7.8,893.0
1143,L.A. Noire,89.0,83.0,7.8,893.0
1144,L.A. Noire,89.0,83.0,7.8,893.0
1145,Call of Duty 3,82.0,71.0,6.5,233.0
1146,Call of Duty 3,82.0,71.0,6.5,233.0
1147,Call of Duty 3,82.0,71.0,6.5,233.0
1148,Call of Duty 3,82.0,71.0,6.5,233.0
1149,Call of Duty 3,82.0,71.0,6.5,233.0
1150,Madden NFL 12,78.0,55.0,5.9,94.0
1151,Madden NFL 12,78.0,55.0,5.9,94.0
1152,LEGO Star Wars II: The Original Trilogy,84.0,32.0,9,41.0
1153,LEGO Star Wars II: The Original Trilogy,84.0,32.0,9,41.0
1154,LEGO Star Wars II: The Original Trilogy,84.0,32.0,9,41.0
1155,LEGO Star Wars II: The Original Trilogy,84.0,32.0,9,41.0
1156,Killzone: Shadow Fall,73.0,88.0,6.8,2102.0
1157,Madden NFL 11,84.0,47.0,5.7,120.0
1158,Madden NFL 11,84.0,47.0,5.7,120.0
1159,Burnout 3: Takedown,93.0,52.0,9.1,271.0
1160,Burnout 3: Takedown,93.0,52.0,9.1,271.0
1166,Professor Layton and the Last Specter,83.0,58.0,8.7,52.0
1168,Medal of Honor,92.0,17.0,8.6,80.0
1169,Medal of Honor,92.0,17.0,8.6,80.0
1170,Medal of Honor,92.0,17.0,8.6,80.0
1171,Medal of Honor,92.0,17.0,8.6,80.0
1172,Fable,85.0,87.0,8.5,268.0
1174,FIFA 17,84.0,50.0,5.5,201.0
1175,FIFA 17,84.0,50.0,5.5,201.0
1176,FIFA 17,84.0,50.0,5.5,201.0
1178,Tom Clancy's Splinter Cell,89.0,24.0,7.7,102.0
1179,Tom Clancy's Splinter Cell,89.0,24.0,7.7,102.0
1180,Tom Clancy's Splinter Cell,89.0,24.0,7.7,102.0
1181,Tom Clancy's Splinter Cell,89.0,24.0,7.7,102.0
1182,Tom Clancy's Splinter Cell,89.0,24.0,7.7,102.0
1184,Need for Speed: Shift,84.0,55.0,6.9,113.0
1185,Need for Speed: Shift,84.0,55.0,6.9,113.0
1186,Need for Speed: Shift,84.0,55.0,6.9,113.0
1187,Need for Speed: Shift,84.0,55.0,6.9,113.0
1189,Medal of Honor Heroes,71.0,24.0,7.9,47.0
1190,Final Fantasy XIII-2,79.0,53.0,6.6,707.0
1191,Final Fantasy XIII-2,79.0,53.0,6.6,707.0
1192,Midnight Club: Street Racing,78.0,18.0,7.8,21.0
1193,Skate 3,80.0,65.0,8,127.0
1194,Skate 3,80.0,65.0,8,127.0
