,name,critic_score,critic_count,user_score,user_count
701,The Sims 3,76.0,42.0,7.1,71.0
702,Pokemon Ranger: Shadows of Almia,68.0,24.0,8.2,27.0
704,Dead Island,71.0,41.0,6.6,405.0
705,Kirby: Nightmare in Dream Land,81.0,24.0,8.9,54.0
706,Wario Land 4,88.0,17.0,8.9,42.0
707,Sonic's Ultimate Genesis Collection,80.0,35.0,8.6,43.0
708,Far Cry: Primal,76.0,91.0,6.3,635.0
709,Battlefield 1,87.0,37.0,8.2,440.0
710,Onimusha 2: Samurai's Destiny,84.0,31.0,9,52.0
712,Paper Mario: The Thousand-Year Door,87.0,55.0,9.4,306.0
713,Madden NFL 12,79.0,31.0,5.5,56.0
714,God of War: Ascension,80.0,89.0,7.5,914.0
715,Guitar Hero III: Legends of Rock,83.0,45.0,7.8,52.0
716,Sonic Advance,87.0,22.0,8.1,48.0
717,Super Monkey Ball: Banana Blitz,74.0,53.0,5.7,72.0
720,New Super Luigi U,77.0,59.0,7.9,288.0
722,Spyro: Season of Ice,74.0,16.0,8,13.0
723,Dissidia: Final Fantasy,79.0,61.0,8,139.0
724,Madden NFL 25,80.0,32.0,5.6,136.0
727,Borderlands 2,91.0,25.0,8.2,858.0
728,Prince of Persia: The Sands of Time,92.0,44.0,8.8,204.0
729,Monster Hunter Tri,84.0,70.0,8.6,219.0
730,LEGO Marvel Super Heroes,80.0,37.0,7.6,127.0
733,Tom Clancy's Rainbow Six: Siege,73.0,40.0,7.3,480.0
734,Star Wars: The Force Unleashed,71.0,47.0,6.6,233.0
737,Guitar Hero II,92.0,55.0,8.1,220.0
738,Forza Motorsport 5,79.0,76.0,5.9,1095.0
739,Rock Band 2,92.0,69.0,8.3,156.0
742,Need for Speed: Hot Pursuit,88.0,73.0,7,206.0
743,LEGO Indiana Jones: The Original Adventures,80.0,15.0,7.9,16.0
744,BioShock 2,88.0,93.0,8.2,573.0
746,Star Wars: Knights of the Old Republic,94.0,72.0,9.2,317.0
749,Madden NFL 15,81.0,37.0,6.1,208.0
750,Pro Evolution Soccer 2012,80.0,41.0,6.6,132.0
751,Saints Row,81.0,74.0,7.5,211.0
753,ATV Offroad Fury 2,82.0,26.0,8.9,28.0
754,FIFA 15,82.0,33.0,5.4,347.0
758,Tom Clancy's The Division,80.0,33.0,6.9,614.0
759,Final Fantasy XIII,82.0,54.0,6.3,539.0
760,The Sims: House Party,74.0,17.0,7.9,30.0
761,Scribblenauts,79.0,72.0,7.6,110.0
762,Sonic Unleashed,66.0,30.0,7.3,136.0
764,Pokemon Ranger,69.0,21.0,7.6,50.0
767,Overwatch,90.0,31.0,6.1,1358.0
768,Hitman: Absolution,83.0,30.0,7.5,511.0
774,Call of Duty: Roads to Victory,64.0,45.0,7.5,30.0
775,Dance Dance Revolution Extreme,77.0,26.0,9,20.0
776,Final Fantasy Tactics Advance,87.0,44.0,7.8,212.0
777,Your Shape featuring Jenny McCarthy,62.0,5.0,5.2,54.0
778,Project Gotham Racing,85.0,35.0,8.2,28.0
780,NBA 2K12,90.0,38.0,6.7,127.0
782,Need for Speed: Hot Pursuit 2,89.0,31.0,8.5,92.0
784,Dynasty Warriors 4,78.0,24.0,9.3,201.0
785,NBA 2K14,84.0,26.0,4.9,142.0
786,Parasite Eve,81.0,17.0,8.9,89.0
787,Tetris DS,84.0,56.0,8.7,44.0
790,Battlefield: Hardline,73.0,46.0,5,845.0
791,Mortal Kombat,86.0,66.0,8.3,382.0
792,Borderlands,83.0,58.0,7.9,427.0
793,Devil May Cry 3: Dante's Awakening,84.0,60.0,9,212.0
795,NBA 2K11,89.0,50.0,8.1,100.0
797,Dying Light,74.0,58.0,7.9,1287.0
799,Dead Rising,85.0,82.0,7.6,520.0
800,World of Warcraft: Cataclysm,90.0,53.0,5.6,953.0
801,Tetris Worlds,44.0,7.0,6.2,11.0
802,Final Fantasy III,77.0,45.0,7.1,136.0
804,Mario Party 5,69.0,33.0,8.2,57.0
808,Portal 2,95.0,66.0,8.5,997.0
809,Mario Sports Mix,64.0,54.0,7.1,34.0
810,Need for Speed: Most Wanted 5-1-0,72.0,21.0,7.8,54.0
812,The Sims 2: Pets,49.0,5.0,5.2,24.0
813,Dance Dance Revolution: Hottest Party,73.0,16.0,7.1,27.0
814,DriveClub,71.0,85.0,6.1,1571.0
816,UFC 2009 Undisputed,83.0,68.0,7.9,51.0
817,Metal Gear Solid: Peace Walker,89.0,66.0,8.9,443.0
823,Kingdom Hearts: Birth by Sleep,82.0,62.0,8.6,208.0
825,SoulCalibur II,92.0,41.0,8.8,120.0
826,Need for Speed: ProStreet,72.0,42.0,7.1,78.0
827,Sonic Mega Collection,75.0,26.0,8.8,41.0
830,Need For Speed: Undercover,59.0,40.0,5.9,71.0
833,SOCOM: U.S. Navy SEALs: Combined Assault,72.0,38.0,9,34.0
834,Peter Jackson's King Kong: The Official Game of the Movie,82.0,41.0,8.2,68.0
835,Need for Speed: ProStreet,73.0,26.0,6,43.0
836,Donkey Kong Country,78.0,26.0,8.9,53.0
837,Dance Central 2,86.0,56.0,8.2,63.0
840,Carnival Games,48.0,11.0,3.3,4.0
841,NBA Live 2004,86.0,19.0,7.7,41.0
842,Call of Duty 2,89.0,65.0,8.1,307.0
843,Rayman Raving Rabbids: TV Party,73.0,24.0,7.7,29.0
844,Pokémon Mystery Dungeon: Blue Rescue Team,62.0,34.0,8.1,97.0
845,Dark Souls,89.0,54.0,8.7,1397.0
846,Just Dance 3,70.0,34.0,7.7,17.0
847,Battlefield 4,81.0,5.0,6.6,480.0
848,Fire Emblem: Awakening,92.0,72.0,9.1,1130.0
849,Need for Speed: The Run,64.0,48.0,6.4,182.0
851,Dragon Age: Inquisition,89.0,43.0,7.4,1984.0
853,Dead Space,88.0,67.0,8.8,545.0
854,Mortal Kombat vs. DC Universe,76.0,44.0,7.1,107.0
855,TouchMaster,71.0,19.0,5.7,9.0
856,Tenchu: Stealth Assassins,87.0,14.0,8.8,45.0
858,Harry Potter and the Chamber of Secrets,76.0,11.0,7.9,14.0
859,Kingdom Hearts 358/2 Days,75.0,53.0,7.8,162.0
860,Skate 3,80.0,46.0,7.6,82.0
863,Need for Speed Rivals,80.0,53.0,6.2,667.0
864,Spyro: Enter the Dragonfly,56.0,20.0,4.1,95.0
865,Devil May Cry 2,68.0,40.0,6.6,167.0
867,Hot Shots Golf: Open Tee,81.0,57.0,8.7,34.0
871,Forza Horizon,85.0,83.0,8.4,431.0
872,Tom Clancy's Rainbow Six: Vegas,88.0,69.0,8.3,225.0
873,Crash Nitro Kart,69.0,24.0,7.7,59.0
874,Resident Evil 6,67.0,71.0,5,1407.0
875,Grand Theft Auto: San Andreas,93.0,58.0,8.6,118.0
877,NBA Street Vol. 2,90.0,31.0,8.8,70.0
878,Def Jam Vendetta,80.0,33.0,8.9,41.0
879,Kirby Squeak Squad,71.0,29.0,8.1,41.0
880,Burnout Paradise,87.0,55.0,7.7,455.0
884,The Sims 3,78.0,39.0,6.4,55.0
885,FIFA Soccer 09,87.0,51.0,8,106.0
886,Dragon Ball Z: Budokai 3,77.0,32.0,8.9,137.0
887,Call of Duty: World at War,83.0,19.0,7.6,78.0
889,Tom Clancy's Ghost Recon,63.0,18.0,8.3,22.0
890,BioShock Infinite,93.0,33.0,8.5,1647.0
891,X-Men Legends,79.0,48.0,8.5,69.0
894,Mortal Kombat vs. DC Universe,72.0,61.0,7.5,87.0
895,Destiny: The Taken King,86.0,81.0,6,1079.0
899,Red Faction,88.0,25.0,8,69.0
900,The Sims: Makin' Magic,80.0,22.0,8.6,31.0
901,Mario Party: Island Tour,57.0,47.0,6.3,117.0
902,MX Unleashed,80.0,18.0,9.2,46.0
903,PaRappa The Rapper,92.0,15.0,7.4,48.0
904,Guitar Hero: World Tour,84.0,43.0,7.5,80.0
905,Need for Speed: Shift,83.0,75.0,6.5,134.0
907,Diablo III,86.0,43.0,6.4,557.0
908,LittleBigPlanet 3,79.0,78.0,7.1,506.0
909,Star Wars Rogue Leader: Rogue Squadron II,90.0,45.0,8.6,80.0
911,Mario Super Sluggers,69.0,31.0,7.8,58.0
913,Monopoly,70.0,11.0,7.8,17.0
914,Madden NFL 09,85.0,38.0,4.4,132.0
915,Batman: Arkham Origins,74.0,46.0,7.5,685.0
916,Game Party 2,29.0,7.0,4.6,7.0
918,Mortal Kombat: Deception,81.0,43.0,8.5,90.0
921,NBA 2K17,88.0,47.0,6.7,162.0
922,Toy Story Mania!,49.0,15.0,6.6,13.0
925,Star Fox Adventures,82.0,39.0,7.7,145.0
927,Madden NFL 25,76.0,19.0,4.1,91.0
928,Dynasty Warriors 3,78.0,17.0,9.1,90.0
931,Madden NFL 06,86.0,39.0,6.7,41.0
932,Shrek 2,71.0,32.0,8.5,24.0
934,The Legend of Dragoon,74.0,12.0,8.4,248.0
936,Star Wars: The Force Unleashed,71.0,18.0,7.9,75.0
937,NBA Live 2002,70.0,16.0,7.4,8.0
938,Just Cause 3,73.0,42.0,6.5,403.0
939,Chrono Cross,94.0,16.0,8.1,297.0
940,Jak 3,84.0,55.0,8.6,246.0
941,Kingdom Hearts: Chain of Memories,76.0,37.0,7.9,84.0
943,Max Payne 3,87.0,31.0,7.8,790.0
945,LEGO Marvel Super Heroes,82.0,22.0,7.9,76.0
946,Phineas and Ferb,80.0,4.0,4.5,8.0
947,NCAA Football 06,87.0,25.0,8.5,36.0
949,Rayman Raving Rabbids 2,67.0,25.0,8.3,66.0
952,Kirby: Triple Deluxe,80.0,68.0,8.8,206.0
955,Sonic Classic Collection,70.0,24.0,7.5,28.0
958,inFAMOUS 2,83.0,90.0,8.4,932.0
959,World of Warcraft: Mists of Pandaria,82.0,42.0,4.8,1265.0
961,Namco Museum,72.0,9.0,6,5.0
962,The Sims: Hot Date,85.0,17.0,7.9,70.0
963,Demon's Souls,89.0,81.0,8.9,1441.0
964,The Orange Box,96.0,54.0,8.9,797.0
965,DDRMAX2: Dance Dance Revolution,82.0,27.0,8.2,11.0
967,Virtua Fighter 4,94.0,36.0,8,84.0
968,Mafia III,68.0,66.0,5.1,1147.0
969,Sly 2: Band of Thieves,88.0,64.0,9,178.0
971,Sonic Advance 2,83.0,23.0,8.3,46.0
972,Madden NFL 07,80.0,54.0,6,148.0
974,NBA 2K11,89.0,46.0,7.6,105.0
975,Forza Motorsport 6,87.0,85.0,7.9,863.0
976,The Evil Within,75.0,65.0,7.3,1223.0
977,Metroid Prime 3: Corruption,90.0,62.0,8.9,491.0
981,Midnight Club II,85.0,41.0,8.5,47.0
983,The Getaway: Black Monday,57.0,53.0,7.6,47.0
984,50 Cent: Bulletproof,47.0,21.0,6.6,129.0
987,Dead or Alive 3,87.0,35.0,8.6,44.0
988,Dragon Quest Monsters: Joker,75.0,30.0,7.4,27.0
989,LEGO Star Wars III: The Clone Wars,76.0,7.0,7.7,10.0
993,UFC 2009 Undisputed,84.0,58.0,8.1,47.0
994,The SpongeBob SquarePants Movie,75.0,5.0,9,54.0
995,Golden Sun,91.0,29.0,9.3,198.0
998,Def Jam: Fight for NY,83.0,46.0,8.9,73.0
999,Tom Clancy's Ghost Recon,84.0,29.0,6.1,27.0
1000,State of Emergency,71.0,34.0,5.7,33.0
1002,The Urbz: Sims in the City,70.0,25.0,8.2,24.0
1003,Star Wars: Starfighter,84.0,25.0,8,21.0
1005,Star Wars: Battlefront,80.0,55.0,9.1,57.0
1007,Madden NFL 17,82.0,35.0,4.9,83.0
1008,Just Cause 2,83.0,66.0,8,291.0
1013,FIFA Soccer 08,81.0,28.0,7.1,47.0
1014,Crackdown,83.0,75.0,8,340.0
1015,Wii Party U,65.0,38.0,6.8,135.0
1016,Dance Dance Revolution X,55.0,6.0,6.2,6.0
1020,Xenosaga Episode I: Der Wille zur Macht,83.0,35.0,8.7,99.0
1022,Kinect Star Wars,55.0,61.0,3.5,145.0
1023,Dragon's Dogma,78.0,38.0,8.3,444.0
1026,The Order: 1886,63.0,94.0,6.6,3172.0
1027,SSX Tricky,92.0,33.0,8.9,71.0
1028,Knack,54.0,83.0,6.5,1074.0
1031,Dragon Quest VI: Realms of Revelation,78.0,41.0,8.1,31.0
1032,Crash Bandicoot: The Huge Adventure,78.0,18.0,7.9,27.0
1033,Hitman: Absolution,79.0,51.0,7.1,453.0
1035,The Crew,61.0,60.0,5.4,575.0
1037,NBA 2K15,82.0,9.0,6.3,101.0
1038,Madden NFL 2005,91.0,39.0,7.6,26.0
1039,Star Ocean: Till The End of Time,80.0,55.0,7.7,134.0
1040,Call of Duty: Modern Warfare 3,78.0,26.0,2.5,5664.0
1041,Dishonored,88.0,56.0,7.9,815.0
1043,The Beatles: Rock Band,89.0,25.0,8.9,43.0
1044,Ace Combat 5: The Unsung War,84.0,57.0,9.1,81.0
1045,Need for Speed Underground,83.0,25.0,8.7,35.0
1050,Deal or No Deal,20.0,13.0,1.9,41.0
1052,Portal 2,95.0,54.0,8.4,937.0
1054,NCAA Football 07,87.0,18.0,8.6,23.0
1055,The Sims 3: Late Night Expansion Pack,74.0,17.0,5.3,77.0
1056,No Man's Sky,71.0,94.0,4.5,5096.0
1059,SOCOM 3: U.S. Navy SEALs,82.0,59.0,8.8,64.0
1060,BioShock Infinite,94.0,27.0,8.5,1863.0
1065,Harry Potter and the Sorcerer's Stone,64.0,8.0,7.1,7.0
1066,Dragon Ball Z: The Legacy of Goku,53.0,15.0,6.9,28.0
1068,Resident Evil 4,96.0,82.0,9.4,767.0
1071,Need For Speed: Undercover,64.0,62.0,5.9,104.0
1074,Sonic Colors,78.0,58.0,8.5,301.0
1075,Saints Row 2,82.0,50.0,7.9,135.0
1078,Sid Meier's Civilization V,90.0,70.0,7.9,2280.0
1080,The Sims: Superstar,79.0,20.0,8.2,25.0
1081,Metroid Fusion,92.0,44.0,9.1,200.0
1082,We Ski,67.0,32.0,8.5,12.0
1083,Star Wars Battlefront: Renegade Squadron,73.0,35.0,7.9,46.0
1084,SSX 3,93.0,41.0,9.1,125.0
1085,Madden NFL 2001,90.0,14.0,6.8,4.0
1086,Star Wars: Battlefront II,83.0,40.0,8.9,106.0
1088,Tony Hawk's Pro Skater 3,87.0,10.0,8.3,36.0
1091,Dragon Age: Origins,87.0,41.0,7.9,597.0
1092,Spy Hunter,84.0,28.0,7.8,13.0
1093,NCAA Football 2004,94.0,15.0,8.8,81.0
1094,Fight Night Round 3,83.0,37.0,7.9,24.0
1095,StarCraft II: Heart of the Swarm,86.0,68.0,7.9,1346.0
1096,SpongeBob SquarePants: Battle for Bikini Bottom,71.0,9.0,9,85.0
1097,Until Dawn,79.0,103.0,8.2,2161.0
1098,Big Beach Sports,44.0,17.0,8,41.0
1100,SSX,93.0,35.0,8.3,33.0
1101,Shaun White Snowboarding: Road Trip,78.0,28.0,8.7,22.0
1102,NBA Ballers,83.0,44.0,9.2,19.0
1103,Saints Row IV,81.0,42.0,6.5,325.0
1104,NBA Live 2003,83.0,22.0,8.3,28.0
1105,LEGO Batman 2: DC Super Heroes,79.0,59.0,7.2,114.0
1106,Dragon Ball Z: Budokai Tenkaichi,72.0,29.0,8.4,71.0
1107,Dark Souls III,89.0,69.0,8.8,1940.0
1109,Kirby's Return to Dreamland,77.0,49.0,8.5,156.0
1110,Mario Party 6,71.0,33.0,7.9,51.0
1112,Star Wars The Clone Wars: Lightsaber Duels,56.0,24.0,6.7,18.0
1113,Need for Speed Carbon,77.0,52.0,6.3,82.0
1114,Heavenly Sword,79.0,64.0,8.3,544.0
1116,MySims,68.0,38.0,7.2,56.0
1118,Army of Two,72.0,76.0,7.6,233.0
1122,Tiger Woods PGA Tour 2003,88.0,18.0,8.9,18.0
1124,Prince of Persia: Warrior Within,83.0,51.0,8.5,120.0
1125,Far Cry 4,82.0,15.0,7.5,383.0
1126,ESPN NFL 2K5,92.0,42.0,9.1,93.0
1127,Beyond: Two Souls,70.0,98.0,8.1,2652.0
1128,Pikmin,89.0,39.0,8.7,121.0
1129,Tiger Woods PGA Tour 2004,89.0,23.0,8.8,40.0
1132,Ape Escape,90.0,19.0,8.8,53.0
1133,NCAA Football 2005,88.0,29.0,8.8,35.0
1134,Max Payne 3,86.0,80.0,7.8,869.0
1135,Viva Pinata,84.0,65.0,8,131.0
1137,Kinectimals,74.0,50.0,3.1,69.0
1138,Kirby Air Ride,61.0,28.0,7.9,69.0
1139,LEGO Marvel Super Heroes,83.0,22.0,7.7,262.0
1143,Dragon Quest IV: Chapters of the Chosen,80.0,44.0,7.9,50.0
1144,NFL Street 2,77.0,33.0,8.7,20.0
1147,Super Mario Strikers,76.0,39.0,8.7,55.0
1149,Rage,81.0,77.0,6.7,559.0
1150,Mario Hoops 3 on 3,69.0,40.0,8,37.0
1155,Just Cause 2,81.0,74.0,8,267.0
1156,Silent Hill,86.0,17.0,9.2,326.0
1157,Sonic Heroes,72.0,49.0,7.8,125.0
1159,ESPN NBA 2K5,83.0,24.0,7.5,36.0
1160,Diablo,94.0,12.0,8.7,850.0
1161,Far Cry 2,85.0,75.0,6.7,288.0
1162,The Legend of Zelda: Twilight Princess,96.0,16.0,9.2,568.0
1165,Pro Evolution Soccer 2008,74.0,19.0,6.1,47.0
1167,Pokemon Battle Revolution,53.0,34.0,6.7,106.0
1168,Kingdom Hearts 3D: Dream Drop Distance,75.0,54.0,8.2,267.0
1169,Dance Dance Revolution: Hottest Party 2,69.0,8.0,6.8,6.0
1170,SoulCalibur IV,85.0,62.0,7.9,157.0
1172,Sonic Generations,76.0,38.0,8.2,253.0
1173,Spyro 2: Season of Flame,76.0,18.0,7.6,13.0
1174,Mario Party 10,66.0,66.0,6.5,279.0
1175,Devil May Cry 4,84.0,63.0,8.2,311.0
1176,Dead Rising 3,78.0,69.0,6.8,908.0
1178,NCAA Football 2002,90.0,18.0,8.7,24.0
1179,Gears of War: Judgment,79.0,81.0,5.4,779.0
1180,Watch Dogs,78.0,15.0,5.8,712.0
1181,Guitar Hero: On Tour Decades,72.0,40.0,8,5.0
1183,Madden NFL 15,80.0,19.0,6.4,138.0
1184,Conflict: Desert Storm,55.0,10.0,8.6,45.0
1185,Mario Party 7,64.0,25.0,7.9,53.0
1186,Dragon Quest V: Hand of the Heavenly Bride,84.0,46.0,8.5,57.0
1188,Smuggler's Run,79.0,21.0,6.8,18.0
1189,Fight Night Round 3,84.0,32.0,8.1,41.0
1190,Need for Speed: Most Wanted,83.0,54.0,8.5,134.0
1191,Carnival Games: Mini Golf,38.0,10.0,5.7,7.0
1196,Pokemon Mystery Dungeon: Explorers of Sky,54.0,26.0,9,133.0
1200,LEGO Pirates of the Caribbean: The Video Game,73.0,14.0,7,13.0
1201,Stuntman,71.0,37.0,5.7,36.0
1202,Tom Clancy's Rainbow Six 3,86.0,39.0,8.5,31.0
1203,LEGO Harry Potter: Years 1-4,79.0,58.0,8,62.0
1205,Spider-Man 2: Enter: Electro,74.0,15.0,8.7,35.0
1206,Guitar Hero 5,89.0,25.0,6.9,49.0
1208,Wolfenstein: The New Order,79.0,73.0,8.1,1116.0
1209,Mafia II,74.0,79.0,7.8,458.0
1211,BioShock 2,88.0,62.0,8.2,492.0
1212,Dark Cloud,80.0,27.0,8.2,99.0
1213,Warcraft III: The Frozen Throne,88.0,23.0,9,713.0
1214,Active Life: Outdoor Challenge,69.0,6.0,8.1,14.0
1215,Tom Clancy's Ghost Recon Advanced Warfighter,90.0,78.0,8,215.0
1217,MVP Baseball 2005,87.0,25.0,8.6,47.0
1219,Uncharted: Golden Abyss,80.0,80.0,7.4,770.0
1220,Go Vacation,64.0,28.0,7.8,13.0
1221,Pro Evolution Soccer 2013,82.0,37.0,6.7,146.0
1224,Dishonored,89.0,35.0,7.9,781.0
1225,Mario Golf: Toadstool Tour,81.0,49.0,8,56.0
1227,Call of Duty: Black Ops II,74.0,11.0,4.2,1635.0
1228,Resident Evil: The Umbrella Chronicles,75.0,47.0,7.6,122.0
1230,The Simpsons Skateboarding,38.0,21.0,5,26.0
1231,Donkey Kong Country: Tropical Freeze,83.0,77.0,8.9,712.0
1238,Fight Night Round 4,88.0,46.0,7.6,95.0
1239,Super Monkey Ball 2,87.0,34.0,8.5,51.0
1240,Pac-Man World 2,73.0,19.0,7.8,26.0
1242,MySims Kingdom,76.0,19.0,8.1,24.0
1243,Dead Space 2,90.0,83.0,8.6,679.0
1249,The Simpsons Game,68.0,10.0,8.2,27.0
1251,The Simpsons Game,69.0,17.0,7.3,18.0
1252,Football Manager 2012,84.0,45.0,8,172.0
1253,Ni no Kuni: Wrath of the White Witch,85.0,89.0,8.6,984.0
1254,SoulCalibur II,93.0,45.0,9.1,135.0
1255,Call of Duty 3,80.0,43.0,6.9,92.0
1256,Tokyo Xtreme Racer Zero,76.0,15.0,8.9,64.0
1258,Red Faction II,84.0,30.0,8.3,35.0
1259,Madden NFL 2001,91.0,25.0,7.7,7.0
1264,Star Wars: The Force Unleashed II,63.0,41.0,6.8,121.0
1266,Rock Band 2,91.0,24.0,7.9,88.0
1267,Final Fantasy: Crystal Chronicles,80.0,55.0,8.1,94.0
1268,Medal of Honor: Frontline,81.0,18.0,6.9,23.0
1269,Madden NFL 09,67.0,4.0,7,24.0
1270,Dead Rising 2,79.0,76.0,6.9,216.0
1273,Mafia II,75.0,61.0,7.7,297.0
1274,Batman: Arkham Knight,85.0,16.0,6.6,694.0
1276,Dirge of Cerberus: Final Fantasy VII,57.0,51.0,6.9,103.0
1280,Sonic Rivals 2,60.0,24.0,7.8,35.0
1282,Resistance 3,83.0,91.0,7.8,543.0
1283,Drawn To Life: SpongeBob SquarePants Edition,68.0,12.0,5.5,4.0
1285,007: Quantum of Solace,65.0,69.0,7.1,71.0
1286,Major League Baseball 2K5,82.0,19.0,7.4,20.0
1287,Fight Night 2004,85.0,43.0,9,25.0
1288,LEGO Star Wars III: The Clone Wars,75.0,43.0,7.8,42.0
1289,Tom Clancy's Splinter Cell: Pandora Tomorrow,93.0,74.0,8.6,68.0
1294,Call of Duty Black Ops: Declassified,33.0,58.0,4.8,479.0
1295,Tom Clancy's Ghost Recon: Future Soldier,79.0,75.0,7.2,334.0
1296,Fight Night Round 3,86.0,67.0,8.8,264.0
1297,Xenogears,84.0,15.0,8.4,204.0
1299,Super Scribblenauts,81.0,53.0,8.2,46.0
1303,Super Monkey Ball,87.0,28.0,7.9,46.0
1304,SoulCalibur IV,85.0,65.0,7.9,129.0
1308,Mario Superstar Baseball,76.0,38.0,8.6,41.0
1311,Battlefield: Bad Company,83.0,70.0,7.7,263.0
1312,Homefront,70.0,85.0,6,399.0
1313,Onimusha 3: Demon Siege,85.0,53.0,8.6,73.0
1315,Red Dead Revolver,73.0,42.0,7.8,70.0
1316,Resident Evil: Outbreak,71.0,40.0,8.3,94.0
1322,Mass Effect 2,94.0,62.0,8.5,1081.0
1323,LEGO Battles: Ninjago,59.0,14.0,6.9,11.0
1325,NBA 2K14,85.0,20.0,6.5,368.0
1327,SingStar Pop,73.0,13.0,7.5,8.0
1330,Disney Infinity,74.0,38.0,6.5,79.0
1331,My Word Coach,71.0,7.0,6.8,5.0
1332,Tiger Woods PGA Tour 2005,88.0,30.0,8.2,20.0
1333,NCAA Football 2003,91.0,19.0,8.6,27.0
1334,Star Wars: The Force Unleashed II,61.0,59.0,5.7,180.0
1335,Frogger 2: Swampy's Revenge,77.0,4.0,7.9,8.0
1336,WWE SmackDown vs Raw 2008,71.0,41.0,6.8,48.0
1337,Kinect Joy Ride,52.0,46.0,5,20.0
1338,Smarty Pants,65.0,26.0,7.6,10.0
1342,Classic NES Series: Super Mario Bros.,84.0,14.0,8.6,44.0
1344,Anno 2070,83.0,33.0,7,493.0
1345,Hasbro Family Game Night,63.0,12.0,7.5,11.0
1346,Sonic Rivals,64.0,25.0,7.8,38.0
1347,BioShock,94.0,51.0,8.7,881.0
1348,Mass Effect 3,93.0,30.0,5.5,1849.0
1349,Cabela's Big Game Hunter,59.0,7.0,7.8,12.0
1351,SimCity (2013),64.0,75.0,2.2,4572.0
1352,The Legend of Zelda: The Minish Cap,89.0,56.0,9,203.0
1353,NFL Street,80.0,36.0,8.9,45.0
1356,Dead Space 2,89.0,78.0,8.4,535.0
1357,Tiger Woods PGA Tour 09 All-Play,81.0,18.0,8.7,34.0
1358,Metal Gear Rising: Revengeance,80.0,61.0,7.9,746.0
1360,Rayman Raving Rabbids,76.0,54.0,7.9,116.0
1361,Dragon Quest Monsters: Joker 2,77.0,33.0,7.3,15.0
1362,UFC Undisputed 2010,85.0,54.0,7.2,48.0
1364,Medal of Honor: Warfighter,55.0,22.0,6,250.0
1366,Sonic's Ultimate Genesis Collection,79.0,45.0,8.5,40.0
1371,Diablo III,87.0,42.0,6.6,384.0
1372,Twisted Metal: Black,91.0,15.0,8.4,98.0
1373,NASCAR 2005: Chase for the Cup,87.0,19.0,8.4,15.0
1374,Fight Night Round 4,87.0,76.0,8.1,86.0
1375,Spider-Man: The Movie,79.0,29.0,7.5,11.0
1376,LEGO Star Wars II: The Original Trilogy,83.0,11.0,8.6,26.0
1377,Dead Space,89.0,79.0,8.7,768.0
1380,LEGO Indiana Jones 2: The Adventure Continues,72.0,13.0,6.1,14.0
1381,Ridge Racer,88.0,58.0,8.2,65.0
1382,Sonic Advance 3,79.0,30.0,8.4,34.0
1385,Colin McRae Rally 3,86.0,25.0,7.7,24.0
1386,Forza Horizon 2,86.0,85.0,8.2,977.0
1387,Madden NFL 2002,88.0,9.0,8,7.0
1391,Dynasty Warriors 5,69.0,29.0,8.8,68.0
1393,Injustice: Gods Among Us,81.0,63.0,7.9,362.0
1394,Far Cry 2,85.0,49.0,6.4,241.0
1395,Yoshi's New Island,64.0,71.0,6.1,155.0
1397,True Crime: Streets of LA,77.0,39.0,7.8,28.0
1400,Ryse: Son of Rome,60.0,77.0,6.1,1409.0
1401,Mortal Kombat X,86.0,21.0,7.3,279.0
1403,Rise of the Tomb Raider,86.0,102.0,8,1288.0
1405,Sonic Generations,77.0,49.0,8.3,340.0
1406,Dave Mirra Freestyle BMX 2,81.0,21.0,8.1,18.0
1407,Bakugan: Battle Brawlers,60.0,6.0,6.7,7.0
1408,LEGO Indiana Jones: The Original Adventures,77.0,12.0,8.4,16.0
1409,Deus Ex: Human Revolution,89.0,70.0,8.3,684.0
1411,Final Fantasy XII: Revenant Wings,81.0,44.0,6.1,60.0
1412,Call of Duty: Black Ops,80.0,25.0,5.8,87.0
1413,Deus Ex: Human Revolution,89.0,50.0,8.2,682.0
1414,Star Wars Knights of the Old Republic II: The Sith Lords,86.0,67.0,8.6,140.0
1416,The Sims 2,65.0,17.0,6.9,32.0
1417,Dead Rising 2,80.0,54.0,6.7,178.0
1418,Ridge Racer 7,78.0,45.0,7.1,52.0
1419,Tom Clancy's Ghost Recon 2,80.0,53.0,8.9,58.0
1420,Need for Speed: The Run,68.0,65.0,6,160.0
1421,Crash Bandicoot 2: N-Tranced,75.0,21.0,7.8,30.0
1422,Titanfall,83.0,21.0,5.9,371.0
1427,Dead to Rights,73.0,20.0,8.9,36.0
1428,WWE '13,76.0,24.0,8.1,99.0
1430,Hasbro Family Game Night 2,63.0,16.0,6.3,6.0
1432,Gardening Mama,60.0,17.0,9.3,4.0
1433,Burnout Paradise,88.0,68.0,6.9,279.0
1434,Middle-Earth: Shadow of Mordor,87.0,12.0,8,585.0
1435,MotorStorm: Pacific Rift,82.0,63.0,8,318.0
1436,Samurai Warriors,73.0,37.0,8.7,23.0
1437,Battlefield 4,81.0,52.0,6,3517.0
1439,Gears of War 4,84.0,96.0,6.2,815.0
1442,FIFA Soccer 08,79.0,7.0,7.4,15.0
1443,FIFA Soccer 09,84.0,8.0,8.9,21.0
1445,FIFA Soccer 08,82.0,43.0,7.9,57.0
1446,Test Drive,73.0,19.0,7.4,23.0
1447,Devil May Cry 4,84.0,61.0,8,248.0
